ID,AÑO,NOMB_PROY,ETAP_PROY,JEFE_PROY,INST_PROY,CAMPAÑA,ZONA,ESTACION,VARIABLE,VALOR,ESTACION_DEL_ANIO,COD_REGION
78,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Butachauques,6,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
79,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Butachauques,7,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
80,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Butachauques,9,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
81,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Butachauques,10,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
82,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Butachauques,12,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
83,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Butachauques,13,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
84,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Butachauques,14,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
85,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Butachauques,15,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
86,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Butachauques,16,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
87,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chaulinec,3,CLASIFICACIÓN DE PERTURBACIÓN,No perturbado,VER,X
88,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chaulinec,4,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
89,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chaulinec,7,CLASIFICACIÓN DE PERTURBACIÓN,No perturbado,VER,X
90,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chaulinec,10,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
91,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chaulinec,12,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
92,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chaulinec,13,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
93,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Tenaun,2,CLASIFICACIÓN DE PERTURBACIÓN,No perturbado,VER,X
94,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Tenaun,3,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
95,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Tenaun,4,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
96,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Tenaun,6,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
97,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Tenaun,8,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
98,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Tenaun,9,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
99,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chiloe central,1,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
100,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chiloe central,2,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
101,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chiloe central,4,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
102,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chiloe central,6,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
103,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chiloe central,7,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
104,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chiloe central,8,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
105,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chiloe central,11,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
106,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Chiloe central,12,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
107,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Desertores,1,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
108,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Desertores,3,CLASIFICACIÓN DE PERTURBACIÓN,No perturbado,VER,X
109,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Desertores,4,CLASIFICACIÓN DE PERTURBACIÓN,No perturbado,VER,X
110,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Desertores,6,CLASIFICACIÓN DE PERTURBACIÓN,No perturbado,VER,X
111,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Desertores,7,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
112,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Desertores,8,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
113,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,6,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
114,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,8,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
115,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,11,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
116,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,12,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
117,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,13,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
118,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,14,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
119,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,19,CLASIFICACIÓN DE PERTURBACIÓN,Fuertemente perturbado,VER,X
120,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,20,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
121,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,21,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
122,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,22,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
123,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,24,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
124,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,25,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
125,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,26,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
126,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,27,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
127,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,28,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
128,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,29,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
129,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,30,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
130,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,32,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
131,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,33,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
132,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,36,CLASIFICACIÓN DE PERTURBACIÓN,Ligeramente perturbado,VER,X
133,2012,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2012 -2013,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTÓN VIDAL,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2012.Proy.SeguimientoAmbiental_MACROF,Quellon,37,CLASIFICACIÓN DE PERTURBACIÓN,Moderadamente perturbado,VER,X
